member_id,organization_id,branch_id,member_number,first_name,last_name,email,membership_status,segment,employment_status,city,state,postal_code,credit_score,risk_score,total_deposits,total_loans,total_relationship_value,annual_income,membership_date,created_at
7e9f56fe-e5ff-4d94-9b41-493fa59eac96,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010271,Mary,Nguyen,member10271@example.com,active,gold,employed,Round Rock,TX,78664,780,25.69,19008.5,336942.22,355950.72,105091.39,1642924795000,1642926346000
6a88661e-0352-4e98-ab21-fec31dfe2730,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010272,Gregory,Torres,member10272@example.com,active,gold,student,Belton,TX,76513,776,8.63,7032.47,122457.6,129490.07,120124.89,1507931013000,1507933633000
33a6ca38-027e-4fbb-8a1d-5a6862bb6bad,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010273,Michelle,Smith,member10273@example.com,active,silver,self_employed,Round Rock,TX,78664,650,3.54,35413.43,48210.35,83623.78,49573.49,1591102117000,1591102402000
46cf2487-20f4-4427-90ab-9dd7bc60decd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010274,Linda,Hall,member10274@example.com,active,new,retired,Salado,TX,76571,676,43.47,7187.3,44149.42,51336.72,46237.57,1500033973000,1500035388000
fdd7f353-937d-40f5-ba8e-c4a83e280ebd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010275,Angela,Harris,member10275@example.com,active,silver,retired,Georgetown,TX,78626,645,59.8,14963.0,25426.99,40389.99,65289.76,1723036499000,1723036527000
4a7d6601-e329-48e3-a2ff-4b81e9259af5,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010276,James,Jackson,member10276@example.com,active,gold,student,Killeen,TX,76541,718,23.09,46326.05,221017.37,267343.42,94219.38,1448052672000,1448054798000
d92d1b52-4336-481f-b976-483bbc7ce139,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010277,Jonathan,Gomez,member10277@example.com,inactive,new,employed,Austin,TX,78701,679,47.59,40582.27,12660.46,53242.73,31248.25,1647419764000,1647420980000
67a3cf60-7f96-473c-a4fe-8a0f81ab23b1,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010278,Linda,Campbell,member10278@example.com,active,platinum,retired,Harker Heights,TX,76548,768,1.58,184153.11,245159.89,429313.0,247234.92,1391781641000,1391784168000
fbf99063-252a-4a01-89c0-ba726005d9bc,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010279,Charles,Lopez,member10279@example.com,pending,silver,employed,Temple,TX,76501,708,18.84,33811.68,44775.57,78587.25,49533.48,1632020840000,1632021491000
2fb2c71a-18e1-4e40-baa2-768f1a9621bd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010280,Anna,White,member10280@example.com,pending,bronze,retired,Copperas Cove,TX,76522,643,56.07,49134.28,16711.65,65845.93,41362.26,1505595095000,1505595869000
7db06880-463e-46ed-81da-7d5188804915,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010281,James,Taylor,member10281@example.com,active,new,retired,Austin,TX,78701,720,55.12,12674.05,45290.27,57964.32,68290.64,1542589002000,1542589482000
71e4ec39-b640-4603-b8bf-fce9741e04ca,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010282,Emma,Hernandez,member10282@example.com,active,silver,employed,Round Rock,TX,78664,702,63.72,35241.09,25453.2,60694.29,78574.09,1634860718000,1634863285000
42d11c46-6c18-453c-993f-2cd0b38a542f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010283,Larry,Hall,member10283@example.com,active,silver,student,Georgetown,TX,78626,698,14.78,24077.78,9455.67,33533.45,60199.74,1511366538000,1511368644000
9fd2ddca-4363-4818-baff-b8c09597ee2f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010284,Christopher,Gomez,member10284@example.com,active,silver,student,Austin,TX,78701,701,51.8,4567.74,13808.87,18376.61,80158.34,1698724765000,1698727034000
5c3db47f-3f9b-4fef-966d-1628e50a0aab,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010285,Ashley,Adams,member10285@example.com,active,silver,employed,Georgetown,TX,78626,694,65.35,10863.39,4785.31,15648.7,70961.54,1476587280000,1476590464000
d7afad8d-4363-414f-89ae-3f7a30ab9e1d,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010286,Jessica,Rodriguez,member10286@example.com,active,bronze,retired,Temple,TX,76501,638,68.08,21838.62,13415.82,35254.44,30659.2,1525375682000,1525378017000
14103039-0949-4970-85bc-d427df1c6b5f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010287,Nicole,Perez,member10287@example.com,active,bronze,self_employed,Harker Heights,TX,76548,590,14.72,38880.91,6246.0,45126.91,28645.15,1389903521000,1389906492000
3fe6178e-240f-4b67-b7cd-17e9ca7f5be5,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010288,Eric,Scott,member10288@example.com,active,bronze,retired,Killeen,TX,76541,621,26.28,21764.9,46552.22,68317.12,49198.77,1665959835000,1665961231000
6e336345-fa44-4558-b864-124d8db231ca,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010289,William,Hill,member10289@example.com,pending,bronze,self_employed,Copperas Cove,TX,76522,606,25.53,20919.54,34035.02,54954.56,38433.9,1573745470000,1573748195000
55c62e77-c5fd-4c7b-abbe-90f7cbb57691,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010290,Justin,Harris,member10290@example.com,active,silver,employed,Austin,TX,78701,717,36.49,38972.85,9399.37,48372.22,93756.33,1542966996000,1542967297000
d395841d-d721-44a5-bab6-15d2f9a02475,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010291,Jeffrey,Jackson,member10291@example.com,inactive,bronze,employed,Salado,TX,76571,587,19.97,15468.62,9866.12,25334.74,53903.97,1530058607000,1530060004000
077b89d8-e640-4b94-b4e7-a3e55c487958,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010292,Mark,Flores,member10292@example.com,active,silver,retired,Salado,TX,76571,676,53.21,31859.17,6263.15,38122.32,99640.18,1518999496000,1519001038000
11146b7e-bb27-423b-b3cc-66db1e2ea5ea,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010293,Anna,Sanchez,member10293@example.com,active,gold,employed,Killeen,TX,76541,733,44.23,34371.55,349351.66,383723.21,88563.84,1459259243000,1459261000000
83ccf03c-3f0a-4ed7-96c3-a2a3b049ce34,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010294,Thomas,Gonzalez,member10294@example.com,active,silver,retired,Harker Heights,TX,76548,700,10.78,47072.12,22156.49,69228.61,56490.81,1472250468000,1472250868000
1afc2676-cdf3-4c7a-95c5-6602c0599b1a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010295,Joseph,Martin,member10295@example.com,active,new,employed,Waco,TX,76701,657,25.23,31361.1,22512.58,53873.68,52635.33,1513220309000,1513220369000
e5247bce-1a24-47bd-b075-63070d4708bd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010296,Ronald,Ramirez,member10296@example.com,active,bronze,employed,Killeen,TX,76541,639,13.13,21583.01,4440.01,26023.02,29652.96,1693556565000,1693559261000
c5c31803-11f8-4f36-ae21-9a464e926dea,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010297,Dorothy,Robinson,member10297@example.com,active,bronze,employed,Temple,TX,76501,629,8.98,8418.95,17446.81,25865.76,41175.51,1529353585000,1529357176000
1a0309c6-8c2b-4e30-b5c8-4647b70081ca,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010298,Brenda,Wilson,member10298@example.com,inactive,gold,employed,Temple,TX,76501,775,24.75,38796.65,234996.24,273792.89,81777.16,1555554707000,1555555881000
27052a4f-2aae-4eeb-8e05-bda120339d6b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010299,Kimberly,Hill,member10299@example.com,active,silver,employed,Temple,TX,76501,677,8.95,44478.19,32093.61,76571.8,55221.76,1430993311000,1430996753000
fd606bf2-2d45-4d0e-aae8-98d9a8777caf,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010300,Cynthia,Brown,member10300@example.com,inactive,bronze,employed,Salado,TX,76571,618,48.01,5219.68,28693.99,33913.67,30528.58,1518928900000,1518930610000
ae619596-151a-45d9-937d-e546fe5d6d9f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010301,Ashley,Taylor,member10301@example.com,pending,bronze,retired,Waco,TX,76701,594,52.85,12031.03,49468.81,61499.84,53359.31,1737674139000,1737677513000
a1348d00-e2e9-4397-9483-8c894dfccb29,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010302,Melissa,Turner,member10302@example.com,active,new,self_employed,Round Rock,TX,78664,715,18.86,21626.85,32274.03,53900.88,50629.51,1414944075000,1414946575000
5e469555-b441-4194-89fc-26ac924b6b17,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010303,Pamela,Lopez,member10303@example.com,active,silver,employed,Waco,TX,76701,691,40.87,26531.3,27342.79,53874.09,57932.68,1558205611000,1558206625000
9a82223e-a6e9-46eb-8d72-22dabbb286ab,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010304,Angela,Hall,member10304@example.com,active,silver,retired,Waco,TX,76701,704,10.51,30518.07,26293.74,56811.81,87122.46,1659158065000,1659158097000
1fa06e0d-80ce-477d-a25e-0ed05ec76d28,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010305,Margaret,Baker,member10305@example.com,active,new,retired,Harker Heights,TX,76548,687,77.37,28841.5,18317.81,47159.31,39496.84,1670143502000,1670146263000
4bd40b7d-594a-434b-9939-cc8354234494,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010306,Kevin,Anderson,member10306@example.com,active,bronze,employed,Belton,TX,76513,587,40.99,7962.67,8075.28,16037.95,52420.97,1663810602000,1663810983000
fe58dba5-124c-46a7-836c-149bc4315a2b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010307,Margaret,Williams,member10307@example.com,active,silver,employed,Harker Heights,TX,76548,693,26.17,21767.6,21984.96,43752.56,74364.89,1496853735000,1496856013000
1da5d8b7-9a17-4a4c-bbda-a8efd917da98,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010308,Jonathan,Green,member10308@example.com,active,silver,retired,Austin,TX,78701,684,7.12,15928.38,49383.34,65311.72,48284.12,1439762446000,1439763808000
8c6b91cd-237f-4672-b252-b4edfce440b5,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010309,Nancy,Lewis,member10309@example.com,active,silver,student,Austin,TX,78701,697,19.15,42352.43,6703.63,49056.06,80437.22,1571187053000,1571187840000
8cccacd5-04e2-4b43-b9dd-2a28f36797c1,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010310,Christine,Jackson,member10310@example.com,active,gold,retired,Copperas Cove,TX,76522,717,25.94,10815.25,333834.21,344649.46,91002.64,1620276630000,1620277449000
fedf1bec-bde3-49e7-ae03-f074ce1cedad,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010311,Kevin,Scott,member10311@example.com,active,silver,self_employed,Belton,TX,76513,656,67.82,5723.9,16217.21,21941.11,64799.63,1701742187000,1701745193000
8360d3d1-5436-486d-b1b3-50b3b77fbe15,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010312,James,Walker,member10312@example.com,inactive,gold,self_employed,Georgetown,TX,78626,763,9.6,13273.09,319366.88,332639.97,126532.93,1487404734000,1487405906000
d1f7511b-8f28-4045-a61d-d04c896c4e45,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010313,Nicholas,Moore,member10313@example.com,pending,silver,student,Copperas Cove,TX,76522,681,28.72,37814.16,41361.18,79175.34,99676.36,1559462377000,1559465244000
3fdd9abf-ca1e-492b-9f19-f970135e51eb,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010314,Katherine,Gomez,member10314@example.com,active,silver,employed,Temple,TX,76501,644,77.84,8813.83,35247.11,44060.94,76595.36,1524297527000,1524300143000
5244c084-425e-4586-8c19-8e9d41a79edd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010315,Benjamin,White,member10315@example.com,active,silver,employed,Belton,TX,76513,671,0.97,9437.15,19421.47,28858.62,70797.65,1592423265000,1592423649000
46570297-2a8d-4535-983e-3824d13a1f04,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010316,Brian,Nelson,member10316@example.com,active,bronze,employed,Waco,TX,76701,634,15.67,34995.64,36116.72,71112.36,34710.87,1555676548000,1555677255000
02f2269b-36d5-471f-8df8-43e2ccc3221a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010317,Charles,White,member10317@example.com,active,silver,employed,Belton,TX,76513,704,76.05,12112.05,19557.2,31669.25,67021.47,1647767143000,1647769479000
72fa48e0-1c78-465e-9dd4-6c9f348d9103,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010318,Jennifer,Davis,member10318@example.com,active,bronze,employed,Salado,TX,76571,652,47.69,44207.14,8026.82,52233.96,29702.75,1645523655000,1645526077000
2afad6fd-6396-4a6f-be4c-94c20c285235,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010319,Richard,Turner,member10319@example.com,active,silver,retired,Temple,TX,76501,662,57.85,21172.6,39457.02,60629.62,65246.42,1551845919000,1551848433000
3f724b52-0d65-4e5b-ba10-4b97c3734db8,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010320,Timothy,Nelson,member10320@example.com,pending,silver,employed,Round Rock,TX,78664,676,11.47,14132.98,16371.86,30504.84,89737.92,1730942329000,1730943651000
42084f5d-5dc2-44f2-9f85-16378b68a13c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010321,Nicole,Hill,member10321@example.com,active,new,student,Belton,TX,76513,681,61.7,19414.24,7365.21,26779.45,35446.64,1687139436000,1687140461000
61fc060c-0dd7-45c3-8b90-90ad69ad8547,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010322,George,Johnson,member10322@example.com,pending,bronze,employed,Temple,TX,76501,644,72.28,25525.28,19791.35,45316.63,31340.48,1715083766000,1715086809000
1730fb70-03e8-4020-8a93-664213631494,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010323,Brenda,Lewis,member10323@example.com,active,gold,employed,Waco,TX,76701,713,5.51,47462.55,57324.3,104786.85,147021.2,1488418269000,1488419862000
82307aed-e2d7-4f94-a7c3-d552a8abd83a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010324,Sandra,Phillips,member10324@example.com,pending,silver,employed,Round Rock,TX,78664,685,45.28,49109.02,24621.4,73730.42,69112.67,1688793916000,1688794876000
7b0c5a10-eba6-461a-aac7-2a9d3d064cce,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010325,Donald,Lopez,member10325@example.com,active,silver,self_employed,Temple,TX,76501,663,18.74,1932.14,40423.92,42356.06,92495.95,1518390433000,1518391479000
55f1bd87-8920-40e3-9472-83e762140516,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010326,Joshua,Williams,member10326@example.com,active,silver,self_employed,Austin,TX,78701,684,41.71,18247.74,38693.04,56940.78,95804.34,1640087849000,1640091305000
bb3afcea-3163-432e-83c7-d4278ed193a0,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010327,Katherine,Robinson,member10327@example.com,active,silver,employed,Harker Heights,TX,76548,714,12.53,21271.24,25975.29,47246.53,66127.93,1576926604000,1576929057000
df35a6fc-253d-43be-8c33-a89195525e95,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010328,Pamela,Hernandez,member10328@example.com,active,silver,retired,Temple,TX,76501,720,4.31,6397.82,46560.23,52958.05,61836.98,1659475100000,1659476314000
545ed4ab-b7b2-4b2f-820e-9f1865afbd5a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010329,Christine,Moore,member10329@example.com,pending,new,student,Austin,TX,78701,668,12.4,36764.55,27345.99,64110.54,53333.65,1615348408000,1615349559000
0c388bf9-c7cd-4d51-b5e2-ed669ae1b4ee,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010330,Amy,Clark,member10330@example.com,active,new,self_employed,Belton,TX,76513,718,46.36,29850.35,44546.69,74397.04,75057.66,1567819987000,1567823074000
d00be779-a7ba-4711-858c-4af2bbe421c6,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010331,Matthew,Taylor,member10331@example.com,active,bronze,employed,Copperas Cove,TX,76522,594,5.28,27571.55,6347.3,33918.85,30570.34,1433861224000,1433862655000
b8f307cc-6f8e-42ea-b3f6-a5e75417c03c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010332,Michael,Wright,member10332@example.com,active,silver,employed,Killeen,TX,76541,696,9.13,29596.94,8553.91,38150.85,51366.91,1726072979000,1726075293000
650c8f2a-f389-4bc0-8d4a-a0a63311ccba,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010333,John,Hill,member10333@example.com,active,bronze,employed,Salado,TX,76571,646,61.37,38092.44,25439.36,63531.8,29126.48,1571400340000,1571403275000
185d7509-3811-48b3-a9cd-4431751eb33b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010334,Barbara,Carter,member10334@example.com,active,bronze,student,Harker Heights,TX,76548,588,31.29,6780.4,10327.91,17108.31,43206.51,1671478888000,1671480856000
9acf0fd8-0ae6-4406-880d-bd8063f85df6,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010335,Eric,Brown,member10335@example.com,active,platinum,employed,Harker Heights,TX,76548,800,40.28,187982.64,246313.3,434295.94,212806.38,1434313258000,1434313500000
27d7c53c-fd95-422b-8046-bbb078af6b68,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010336,Jennifer,Moore,member10336@example.com,active,bronze,retired,Copperas Cove,TX,76522,615,8.98,45904.06,31508.24,77412.3,51970.07,1522694589000,1522697409000
f94d8a1a-8de7-4431-948e-1e27bcded955,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010337,Anthony,Williams,member10337@example.com,active,gold,employed,Georgetown,TX,78626,715,40.76,10365.84,236487.67,246853.51,145023.17,1545506797000,1545508033000
c611e98d-5808-4116-81a0-684ed6aaa930,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010338,Laura,Perez,member10338@example.com,pending,bronze,student,Killeen,TX,76541,647,38.34,5492.48,189.97,5682.45,37690.13,1509273672000,1509274926000
509068e5-b639-4db2-b8f9-55cac65152f0,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010339,Gregory,Hernandez,member10339@example.com,active,bronze,employed,Belton,TX,76513,596,56.02,17231.95,3540.95,20772.9,37817.53,1496954826000,1496957856000
f01e122d-2473-45db-98ef-350ccc39c305,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010340,Brandon,Carter,member10340@example.com,inactive,silver,retired,Georgetown,TX,78626,712,0.42,2070.54,21008.34,23078.88,90090.05,1509741654000,1509743757000
9c1bcdd3-5c30-4794-bcf4-d29bf6ab9f99,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010341,Steven,Anderson,member10341@example.com,active,new,employed,Round Rock,TX,78664,702,71.31,39585.94,12046.86,51632.8,70693.03,1409327201000,1409330304000
1466dc82-b5ae-4c92-bcc1-dc95186e7625,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010342,John,Hernandez,member10342@example.com,active,bronze,employed,Belton,TX,76513,603,2.96,6896.69,43737.2,50633.89,54166.45,1729351524000,1729354081000
8cb487a8-1d38-4d6b-a879-fe85bd6ba7c9,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010343,Emily,Johnson,member10343@example.com,active,bronze,student,Killeen,TX,76541,623,62.57,26694.94,26197.16,52892.1,40807.2,1723855718000,1723856910000
ba5a52ee-c299-4b50-bc4b-95311125e0f4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010344,Stephanie,Allen,member10344@example.com,active,silver,employed,Georgetown,TX,78626,667,48.37,38639.43,11007.37,49646.8,59347.34,1703042810000,1703044938000
a9f862e2-efe0-4efa-bfee-6e81855ac78f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010345,Angela,Martinez,member10345@example.com,active,new,retired,Killeen,TX,76541,702,77.27,19671.82,16948.61,36620.43,52957.08,1696208264000,1696210286000
ca7ea6d6-f8ca-468e-9f0f-74c34e507266,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010346,Susan,Perez,member10346@example.com,active,bronze,student,Harker Heights,TX,76548,621,53.8,30649.69,18515.71,49165.4,34329.5,1434026920000,1434029133000
fb34c3a4-a1b0-4b2f-b21a-124b37cb8782,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010347,Ronald,Rivera,member10347@example.com,active,silver,employed,Temple,TX,76501,671,31.21,24719.81,45062.41,69782.22,68742.03,1723692789000,1723696264000
14588172-004f-4307-b2b5-b10d56fae840,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010348,Anthony,Martin,member10348@example.com,pending,bronze,employed,Belton,TX,76513,640,11.34,19226.39,22398.83,41625.22,50837.2,1542934688000,1542936228000
80b1f11d-6c63-4254-a4d7-ec61a0d489d3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010349,Christopher,Lewis,member10349@example.com,active,gold,employed,Killeen,TX,76541,758,34.71,33359.3,361115.34,394474.64,91231.53,1499399660000,1499401549000
bd5e94b4-8be6-4c8e-8de3-48cd9ebdc5be,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010350,Jonathan,Wright,member10350@example.com,active,silver,employed,Salado,TX,76571,640,49.82,36065.97,18494.82,54560.79,50497.91,1727249102000,1727250413000
eaf232f9-cb84-4f00-8b34-7cadcfa42ed0,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010351,Ronald,Hill,member10351@example.com,active,new,student,Austin,TX,78701,658,44.27,28634.45,41645.36,70279.81,75544.98,1726853201000,1726855985000
a742aafa-ad35-43ad-9600-7b1b0a38f001,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010352,Melissa,Hill,member10352@example.com,pending,bronze,retired,Salado,TX,76571,649,31.2,33748.68,34759.53,68508.21,43901.88,1634453169000,1634455077000
2bd97830-2faf-42bc-b496-8677d330acb7,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010353,Justin,Carter,member10353@example.com,active,gold,retired,Killeen,TX,76541,764,41.46,30117.32,224861.13,254978.45,97544.83,1468026578000,1468028106000
32974c9e-cb96-4408-97da-b76c79c49ac4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010354,Jennifer,Campbell,member10354@example.com,active,bronze,employed,Copperas Cove,TX,76522,643,33.66,47129.03,6155.67,53284.7,30952.27,1683426397000,1683429975000
e7ca8ab2-0238-418c-b4b8-5eb394c8395d,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010355,Karen,Young,member10355@example.com,active,bronze,employed,Georgetown,TX,78626,653,21.0,6597.27,47986.86,54584.13,45936.22,1649448325000,1649449585000
7e49cc38-ed98-4008-b9a3-87f8ca4599ad,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010356,George,Jones,member10356@example.com,active,bronze,employed,Round Rock,TX,78664,640,32.9,46890.09,14545.48,61435.57,33722.88,1745528574000,1745531554000
5ba0c916-9373-4489-ae29-0e0b7afe0f07,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010357,Rebecca,Jones,member10357@example.com,active,new,student,Copperas Cove,TX,76522,748,10.56,19812.88,48412.33,68225.21,46978.81,1632407213000,1632408734000
47c03c58-8954-403d-82ea-0a677e42a87c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010358,Stephanie,Roberts,member10358@example.com,pending,silver,employed,Copperas Cove,TX,76522,705,69.48,39486.39,6251.19,45737.58,92807.66,1711146670000,1711148826000
46fd6faa-c8d9-4553-8d5c-d00ac5902c6f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010359,David,Torres,member10359@example.com,active,silver,student,Salado,TX,76571,682,40.05,20715.8,15128.9,35844.7,81477.64,1555128368000,1555129117000
98fe87da-917f-43c7-880d-1f68c000a7d9,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010360,Nicholas,Clark,member10360@example.com,active,silver,employed,Killeen,TX,76541,708,9.24,7386.89,24131.52,31518.41,63282.87,1704025457000,1704029024000
